216	539	0.74
217	290	0.64
217	879	0.07
217	996	0.50
217	847	0.98
217	343	0.29
217	473	0.17
217	495	0.16
218	646	0.98
218	393	0.86
218	778	0.08
218	715	0.41
218	720	0.55
218	984	0.42
218	508	0.00
218	554	0.27
219	896	0.36
219	241	0.98
219	754	0.05
219	531	0.24
219	310	0.80
219	600	0.49
219	441	0.88
220	769	0.92
220	709	0.10
220	908	0.53
220	990	0.64
221	769	0.02
221	580	0.24
221	709	0.71
221	908	0.92
221	850	0.27
221	883	0.50
221	342	0.40
222	704	0.82
222	647	0.48
222	272	0.34
222	785	0.62
222	852	0.05
222	278	0.43
222	695	0.88
222	824	0.03
222	731	0.85
223	673	0.69
223	425	0.43
223	617	0.86
223	338	0.71
223	822	0.62
223	503	0.19
223	825	0.76
223	506	0.47
223	863	0.10
224	740	0.72
224	238	0.01
224	849	0.31
224	228	0.98
224	890	0.71
224	827	0.54
224	666	0.67
224	442	0.89
225	358	0.39
225	326	0.90
225	743	0.87
225	280	0.84
225	390	0.79
225	447	0.12
226	897	0.70
226	259	0.88
226	260	0.88
226	885	0.77
226	445	0.82
227	556	0.12
227	412	0.08
227	972	0.57
227	582	0.31
228	762	0.17
228	238	0.71
228	849	0.68
228	306	0.94
228	319	0.10
228	634	0.28
228	827	0.40
228	284	0.05
228	890	0.76
228	442	0.18
229	775	0.76
229	490	0.01
229	871	0.33
229	236	0.33
229	663	0.42
229	509	0.91
230	898	0.78
230	803	0.20
230	808	0.16
230	811	0.97
230	403	0.70
230	374	0.32
230	888	0.02
231	612	0.10
231	873	0.57
231	255	0.63
231	720	0.73
231	529	0.68
231	346	0.57
231	315	0.24
231	476	0.23
231	799	0.91
232	361	0.97
232	536	0.53
232	474	0.59
232	604	0.64
233	336	0.88
233	866	0.64
233	547	0.42
233	903	0.87
233	364	0.97
233	247	0.74
233	716	0.03
233	464	0.09
233	532	0.98
233	599	0.05
233	699	0.63
233	316	0.84
234	514	0.59
234	359	0.43
234	649	0.83
234	299	0.98
234	561	0.84
234	820	0.76
234	602	0.23
234	859	0.40
235	928	1.00
235	258	0.86
235	935	0.32
235	363	0.36
235	921	0.79
235	349	0.53
236	871	0.73
236	663	0.69
236	509	0.36
237	865	0.47
237	869	0.47
237	774	0.61
237	481	0.51
237	712	0.30
237	843	0.22
237	461	0.35
237	654	0.98
237	710	0.82
237	983	0.81
237	606	0.23
237	671	0.96
238	762	0.67
238	849	0.85
238	306	0.66
238	319	0.04
238	634	0.65
238	827	0.12
238	284	0.30
238	890	0.17
238	442	0.17
239	929	0.84
239	548	0.57
239	292	0.52
239	874	0.60
239	971	0.82
239	940	0.04
239	598	0.51
239	985	0.46
239	987	0.00
239	860	0.09
239	639	0.68
240	320	0.58
240	356	0.89
240	709	0.73
240	615	0.46
240	468	0.70
240	505	0.23
240	948	0.14
241	896	0.14
241	516	0.40
241	531	0.32
241	310	0.83
241	600	0.78
241	441	0.04
241	538	0.21
241	895	0.20
242	642	0.18
242	261	0.32
242	875	0.27
242	462	0.31
242	595	0.73
242	635	0.82
243	838	0.07
243	424	0.25
243	493	0.90
243	815	0.03
243	253	0.48
244	841	0.97
244	931	0.61
244	868	0.59
245	644	0.31
245	266	0.40
245	656	0.36
245	530	0.12
245	282	0.17
245	378	0.44
246	546	0.83
246	911	0.75
246	693	0.19
247	866	0.63
247	262	0.71
247	364	0.94
247	716	0.05
247	399	0.78
247	336	0.63
247	532	0.07
247	699	0.53
247	316	0.87
248	745	0.52
248	274	0.19
248	477	0.30
248	287	0.17
249	832	0.52
249	706	0.72
249	964	0.52
249	555	0.97
249	624	0.84
249	443	0.92
250	577	0.60
250	354	0.94
250	741	0.53
250	937	0.03
250	429	0.20
250	270	0.40
250	784	0.23
250	565	0.87
250	760	0.46
250	409	0.81
251	806	0.26
251	402	0.14
251	718	0.94
251	431	0.34
251	498	0.40
252	291	0.72
252	297	0.33
252	814	0.64
252	757	0.65
252	501	0.01
252	662	0.09
252	597	0.93
253	424	0.09
253	493	0.78
253	463	0.06
253	466	0.06
253	815	0.79
253	380	0.97
254	549	0.26
254	651	0.66
254	300	0.11
254	630	0.05
254	920	0.48
254	542	0.96
255	992	0.74
255	900	0.75
255	873	0.32
255	529	0.62
255	946	0.30
255	457	0.74
255	315	0.27
255	476	0.61
256	681	0.53
256	842	0.41
256	684	0.25
256	533	0.65
256	553	0.73
256	377	0.73
256	539	0.97
256	894	0.18
257	448	0.61
257	993	0.12
257	405	0.90
257	326	0.95
258	928	0.95
258	935	0.33
258	363	0.32
258	921	0.93
258	349	0.89
258	414	0.18
259	897	0.17
259	260	0.55
259	362	0.28
259	885	0.81
259	571	0.50
259	445	0.40
260	897	0.81
260	885	0.95
260	445	0.34
261	642	0.66
261	875	1.00
261	462	0.56
261	595	0.41
261	635	0.52
262	336	0.10
262	699	0.25
262	316	0.76
262	399	0.75
263	643	0.52
263	324	0.94
263	587	0.82
264	899	0.35
264	552	0.31
264	758	0.39
264	858	0.67
265	737	0.62
265	930	0.13
265	453	0.04
265	744	0.01
265	370	0.86
265	450	0.72
265	686	0.32
265	914	0.40
265	574	0.33
265	735	0.62
266	644	0.76
266	656	0.60
266	530	0.51
266	947	0.13
266	282	0.37
266	378	0.46
267	704	0.63
267	295	0.53
267	728	0.72
267	882	0.77
267	981	0.50
267	824	0.76
267	949	0.78
268	641	0.07
268	772	0.49
268	549	0.27
268	304	0.57
268	501	0.45
268	630	0.37
268	311	0.31
268	440	0.73
268	293	0.99
268	437	0.52
269	682	0.08
269	943	0.98
269	657	0.74
269	404	0.06
269	278	0.20
269	727	0.52
270	577	0.09
270	834	0.14
270	741	0.56
270	937	0.69
270	970	0.99
270	354	0.61
270	784	0.00
270	568	0.81
270	537	0.23
271	961	0.24
271	421	0.55
271	358	0.57
271	807	0.32
271	428	0.67
271	590	0.48
271	655	0.32
271	560	0.44
271	922	0.47
272	964	0.67
272	647	0.76
272	586	0.23
272	785	0.76
272	852	0.53
272	278	0.13
272	695	0.65
272	731	0.43
272	330	0.37
273	385	0.51
273	982	0.22
273	487	0.37
273	460	0.73
273	469	0.98
273	694	0.58
273	348	0.74
274	488	0.60
274	745	0.66
274	596	0.83
275	837	0.10
275	331	0.91
275	813	0.25
275	855	0.96
275	740	0.03
276	762	0.99
276	306	0.07
276	787	0.92
276	634	0.22
276	347	0.73
276	954	0.64
276	670	0.24
277	603	0.23
277	388	0.50
277	368	0.85
277	758	0.91
277	318	0.46
278	785	0.13
278	330	0.79
278	647	0.18
278	657	0.19
278	852	0.80
278	695	0.28
278	731	0.36
279	801	0.02
279	418	0.33
279	650	0.69
279	652	0.64
279	750	0.18
279	751	0.30
279	689	0.36
279	687	0.40
279	956	0.88
279	862	0.25
279	383	0.55
280	448	0.81
280	610	0.51
280	390	0.71
280	326	0.67
280	761	0.52
280	447	0.57
281	579	0.19
281	357	0.98
281	487	0.70
281	469	0.93
281	732	0.14
281	286	0.39
282	644	0.77
282	656	0.78
282	530	0.20
282	947	0.80
282	378	0.69
283	768	0.75
283	385	0.95
283	726	0.33
283	426	0.60
283	877	0.97
283	819	0.20
283	436	0.19
283	853	0.90
283	854	0.89
283	475	0.90
283	767	0.62
284	522	0.22
284	762	0.89
284	827	0.88
284	634	0.43
284	319	0.83
285	672	0.70
285	640	0.93
285	322	0.14
285	432	0.88
285	308	0.48
285	406	1.00
285	923	0.44
285	861	0.50
286	579	0.13
286	357	0.92
286	487	0.14
286	469	0.94
286	732	0.79
287	417	0.42
287	420	0.37
287	745	0.27
287	525	0.55
287	496	0.85
287	884	0.37
287	980	0.58
287	477	0.94
288	934	0.66
288	626	0.97
288	313	0.63
288	318	0.77
289	865	0.76
289	675	0.52
289	774	0.70
289	401	0.13
289	712	0.38
289	329	0.64
289	461	0.71
289	591	0.87
289	584	0.85
289	307	0.81
289	983	0.66
289	671	0.82
290	879	0.52
290	333	0.20
290	783	0.41
290	721	0.81
290	472	0.81
290	955	0.78
290	958	0.35
291	867	0.38
291	677	0.47
291	904	0.77
291	489	0.09
291	814	0.78
291	690	0.06
291	355	0.17
291	501	0.08
291	662	0.42
291	317	0.25
291	927	0.90
292	548	1.00
292	971	0.13
292	973	0.33
292	302	0.04
292	598	0.56
292	985	0.05
292	987	0.91
292	860	0.29
292	639	0.40
293	641	0.81
293	304	0.86
293	437	0.09
293	630	0.34
293	440	0.66
294	836	0.27
294	790	0.99
294	902	0.75
294	873	0.60
294	812	0.89
294	977	0.70
294	691	0.17
294	950	0.49
294	521	0.97
295	839	0.35
295	558	0.34
295	719	0.75
295	882	0.11
295	981	0.11
295	571	0.42
296	496	0.07
296	881	0.69
296	339	0.67
296	739	0.52
296	525	0.98
297	641	0.55
297	501	0.92
297	304	0.44
297	597	0.65
297	311	0.50
297	437	0.30
298	672	0.56
298	481	0.32
299	514	0.42
299	649	0.22
299	523	0.09
299	561	0.52
299	859	1.00
300	549	0.01
300	920	0.89
300	764	0.19
300	797	0.99
300	542	0.28
301	512	0.85
301	514	0.77
301	518	0.72
301	541	0.35
301	434	0.85
301	627	0.39
301	446	0.46
301	859	0.49
301	669	0.52
301	926	0.54
302	548	0.49
302	973	0.09
302	880	0.40
302	987	0.35
302	860	0.73
303	688	0.73
303	372	0.92
303	893	0.35
303	678	0.76
304	641	0.84
304	437	0.49
304	747	0.79
304	501	0.93
304	927	0.39
304	597	0.87
305	705	0.51
305	551	0.50
305	764	0.82
305	749	0.02
305	444	0.53
305	700	0.49
305	797	0.75
305	478	0.83
306	827	0.71
306	762	0.84
306	634	0.33
306	347	0.52
306	954	0.43
306	319	0.18
307	608	0.89
307	584	0.42
307	329	0.55
307	910	0.81
307	591	0.33
307	983	0.46
307	667	0.61
307	990	0.08
308	800	0.28
308	770	0.52
308	322	0.45
308	406	0.72
308	475	0.76
308	861	0.90
309	745	0.76
309	747	0.00
309	884	0.60
309	917	0.61
309	567	0.77
309	632	0.51
309	980	0.11
309	510	0.71
309	927	0.77
310	932	0.05
310	754	0.70
310	531	0.63
310	600	0.16
311	641	0.39
311	772	0.49
311	549	0.41
311	583	0.05
311	437	0.31
311	597	0.45
311	957	0.91
311	501	0.42
312	514	0.32
312	359	1.00
312	456	0.22
312	524	0.05
312	820	0.03
312	602	0.00
313	388	0.69
313	934	0.86
313	748	0.49
313	368	0.13
313	470	0.11
313	759	0.71
313	603	0.03
313	318	0.20
314	972	0.63
314	394	0.56
314	907	0.97
314	556	0.09
314	696	0.69
314	570	0.42
314	733	0.91
315	992	0.63
315	900	0.45
315	873	0.44
315	529	0.85
315	691	0.36
315	612	0.36
315	346	0.04
315	476	0.41
316	866	0.16
316	364	0.86
316	716	0.30
316	336	0.28
316	532	0.99
316	699	0.10
317	545	0.53
317	867	0.41
317	677	0.93
317	417	0.17
317	904	0.82
317	489	0.98
317	339	0.13
317	814	0.13
317	945	0.58
317	690	0.25
317	355	0.91
317	757	0.27
317	662	0.01
318	388	0.31
318	934	0.51
318	748	0.11
318	368	0.91
318	470	0.31
318	759	0.69
318	603	0.79
319	611	0.15
319	648	0.72
319	762	0.69
319	827	0.40
319	634	0.62
320	356	0.10
320	615	0.58
320	468	0.69
320	948	0.16
320	505	0.63
320	953	0.77
321	994	0.78
321	906	0.79
321	622	0.25
321	528	0.99
321	536	0.85
321	698	0.78
321	479	0.63
322	576	0.77
322	819	0.08
322	436	0.09
322	475	0.13
322	861	0.51
323	775	0.50
323	616	0.49
323	491	0.45
323	499	0.05
323	822	0.04
323	411	1.00
323	350	0.43
324	876	0.20
324	877	0.79
324	592	0.35
324	805	0.07
325	352	0.22
325	547	0.46
325	486	0.16
325	422	0.69
325	573	0.63
325	607	0.82
326	448	0.32
326	993	0.91
326	390	0.16
326	780	0.75
327	416	0.87
327	645	0.91
327	810	0.90
327	365	0.49
327	754	0.88
327	826	0.98
327	830	0.59
327	959	0.64
328	976	0.83
329	675	0.14
329	584	0.28
329	591	0.59
329	344	0.28
330	647	0.57
330	586	0.17
330	657	0.87
330	695	0.59
330	731	0.86
330	925	0.26
331	813	0.82
331	740	0.96
331	890	0.70
331	666	0.39
331	442	0.36
332	968	0.68
332	367	0.20
332	659	0.74
332	661	0.58
332	991	0.75
332	414	0.69
332	511	0.34
333	708	0.81
333	958	0.54
333	472	0.34
333	729	0.08
333	955	0.32
334	387	0.49
334	676	0.53
334	454	0.02
334	777	0.60
334	396	0.46
334	916	0.57
335	450	0.58
335	467	0.63
335	370	0.58
335	787	0.37
335	375	0.15
335	792	0.20
335	954	0.15
335	670	0.62
335	703	0.53
336	866	0.32
336	716	0.97
336	364	0.39
336	399	0.29
336	699	0.42
337	485	0.28
337	966	0.51
337	781	0.60
337	526	0.93
337	629	0.51
337	413	0.12
338	425	0.08
338	617	0.75
338	491	0.32
338	822	0.02
338	503	0.53
338	825	0.99
338	506	0.97
338	572	0.94
338	863	0.54
339	545	0.91
339	867	0.32
339	420	0.21
339	677	0.91
339	417	0.17
339	904	0.78
339	814	0.87
339	496	0.96
339	945	0.15
339	690	0.32
339	355	0.13
340	544	0.41
340	384	0.14
340	681	0.49
340	842	0.09
340	400	0.15
340	535	0.47
340	569	0.47
341	609	0.07
341	614	0.79
341	743	0.90
341	711	0.03
341	655	0.42
341	919	0.86
341	791	0.86
341	730	0.12
342	769	0.99
342	580	0.02
342	485	0.61
342	908	0.61
342	781	0.52
342	883	0.53
342	629	0.19
343	868	0.86
343	588	0.63
343	847	0.81
343	817	0.25
343	879	0.01
344	675	0.87
344	712	0.14
344	562	0.78
344	923	0.70
344	606	0.59
345	705	0.91
345	478	0.00
345	942	0.38
346	612	0.42
346	873	0.47
346	779	0.56
346	529	0.00
346	691	0.53
346	950	0.35
346	476	0.28
346	799	0.39
347	634	0.81
347	787	0.12
347	954	0.45
347	670	0.58
348	935	0.74
348	460	0.60
348	752	0.67
348	694	0.60
348	921	0.41
348	605	0.41
348	798	1.00
349	928	0.43
349	487	0.19
349	968	0.36
349	363	0.55
349	661	0.11
349	414	0.90
350	775	0.54
350	616	0.76
350	944	0.48
350	499	0.88
350	411	0.78
351	497	0.08
351	924	0.35
351	550	0.78
351	742	0.99
352	480	0.44
352	422	0.38
352	486	0.37
352	413	0.17
352	607	0.99
353	707	0.86
353	551	0.39
353	392	0.02
353	444	0.11
353	967	0.68
353	912	0.53
353	978	0.09
353	515	0.19
353	415	0.66
353	700	0.87
353	543	0.81
354	784	0.80
354	834	0.83
354	741	0.07
354	577	0.99
354	937	0.33
354	685	0.97
354	976	0.78
354	568	0.50
354	537	0.88
355	545	0.17
355	867	0.51
355	677	0.37
355	904	0.64
355	489	0.15
355	814	0.67
355	945	0.48
355	690	0.62
355	757	0.02
355	662	0.10
356	709	0.01
356	908	0.87
356	468	0.87
356	948	0.07
357	768	0.58
357	579	0.19
357	854	0.72
357	487	0.52
357	426	0.44
357	469	0.36
357	726	0.83
357	732	0.71
358	961	0.50
358	743	0.45
358	807	0.04
358	590	0.16
358	655	0.41
358	560	0.45
358	922	0.49
358	730	0.07
359	514	0.33
359	518	0.72
359	561	0.79
359	820	0.57
359	602	0.14
359	859	0.27
360	746	0.43
360	716	0.17
360	589	0.33
360	602	0.66
361	536	0.09
362	897	0.44
362	571	0.92
362	949	0.28
363	928	0.11
363	935	0.80
363	414	0.77
364	866	0.15
364	547	0.52
364	903	0.57
364	716	0.10
364	464	0.75
364	532	0.37
364	599	0.57
364	699	0.52
365	416	0.94
365	892	0.78
365	826	0.84
365	796	0.12
365	670	0.50
366	578	0.11
366	776	0.82
366	680	0.07
366	756	0.38
366	821	0.30
366	760	0.31
366	409	0.81
367	968	0.81
367	661	0.90
367	991	0.62
367	511	0.50
368	388	0.77
368	934	0.84
368	748	0.71
368	470	0.73
368	759	0.98
368	603	0.58
369	578	0.50
369	717	0.14
369	755	0.27
369	692	0.88
369	821	0.81
369	534	0.20
370	450	0.84
370	744	0.54
370	930	0.18
370	914	1.00
370	574	0.93
370	735	0.96
371	986	0.81
371	435	0.21
372	643	0.50
372	688	0.43
373	480	0.72
373	773	0.31
373	422	0.74
373	818	0.51
373	794	0.63
374	898	0.76
374	803	0.49
374	808	0.26
374	811	0.55
374	527	0.89
374	403	0.91
375	520	0.05
375	911	0.76
375	467	0.52
375	792	0.96
375	574	0.64
375	703	0.09
376	932	0.27
376	810	1.00
376	754	0.10
376	830	0.59
376	959	0.69
377	513	0.90
377	553	0.21
377	684	0.70
377	463	0.66
377	466	0.05
377	533	0.20
377	539	0.80
377	894	0.13
378	795	0.78
378	947	0.96
379	746	0.26
379	559	0.31
379	660	0.73
379	794	0.47
379	607	0.68
380	424	0.01
380	493	0.52
380	463	0.66
380	466	0.75
380	533	0.25
380	894	0.40
381	430	0.74
381	943	0.74
381	404	0.80
381	566	0.65
381	727	0.01
381	925	0.88
382	961	0.75
382	609	0.33
382	655	0.65
382	724	0.70
382	919	0.11
382	540	0.84
383	801	0.12
383	650	0.19
383	652	0.07
383	621	0.20
383	750	0.89
383	687	0.74
383	818	0.29
383	751	0.90
383	956	0.02
384	681	0.03
384	684	0.40
384	400	0.29
384	535	0.65
384	569	0.40
385	768	0.34
385	854	0.69
385	460	0.86
385	819	0.56
385	436	0.12
385	469	0.65
385	726	0.54
385	982	0.27
386	451	0.30
386	616	0.13
386	490	0.29
386	499	0.17
386	504	0.40
386	507	0.04
387	676	0.84
387	997	0.75
387	454	0.39
387	396	0.24
387	870	0.62
388	603	0.15
388	934	0.31
388	748	0.35
388	470	0.84
388	759	0.79
389	880	0.86
390	447	0.53
390	743	0.80
391	965	0.72
391	683	0.68
391	788	0.17
391	918	0.83
391	989	0.06
392	967	0.21
392	651	0.85
392	621	0.24
392	750	0.66
392	912	0.06
392	978	0.56
392	444	0.57
392	543	0.68
393	646	0.52
393	778	0.14
393	715	0.08
393	401	0.40
393	984	0.41
393	667	0.78
393	554	0.51
394	972	0.88
394	907	0.91
394	556	0.19
394	696	0.55
394	570	0.86
394	733	0.53
395	434	0.59
395	452	0.76
395	669	0.17
396	644	0.43
396	454	0.62
396	777	0.10
396	530	0.02
396	676	0.48
397	939	0.45
398	966	0.88
398	410	0.96
398	637	0.12
399	523	0.81
400	681	0.19
400	684	0.51
400	569	0.07
401	774	0.39
401	646	0.95
401	778	0.45
401	715	0.98
401	591	0.20
401	983	0.80
401	667	0.46
401	554	0.19
402	806	0.40
402	498	0.09
402	953	0.10
403	898	0.66
403	803	0.15
403	808	0.86
403	811	0.95
404	682	0.01
404	943	0.50
404	657	0.59
404	566	0.04
404	727	0.57
405	448	0.63
405	993	0.83
406	800	0.63
406	752	0.74
406	770	0.11
407	864	0.67
407	963	0.93
407	423	0.26
407	776	0.29
407	756	0.80
407	631	0.87
407	628	0.89
407	575	0.46
408	640	0.37
408	576	0.45
408	782	0.85
408	432	0.06
408	861	0.21
409	741	0.60
409	429	0.71
409	565	0.90
409	760	0.72
410	966	0.43
410	637	0.07
411	775	0.27
411	616	0.84
411	491	0.75
411	499	0.66
411	504	0.86
412	582	0.57
412	556	0.05
412	972	0.69
412	941	0.85
412	828	0.71
413	480	0.06
413	422	0.86
413	486	0.50
413	781	0.42
414	928	0.03
414	968	0.69
414	969	0.05
414	661	0.29
414	511	0.94
415	707	0.33
415	551	0.71
415	444	0.91
415	912	0.05
415	515	0.20
415	978	0.70
415	723	0.50
415	660	0.08
415	700	0.06
415	543	0.15
416	645	0.08
416	810	0.44
416	754	0.71
416	826	0.66
416	830	0.04
416	959	0.30
417	867	0.96
417	420	0.18
417	677	0.99
417	904	0.03
417	489	0.63
417	525	0.99
417	496	0.44
417	690	0.75
418	933	0.92
418	751	0.82
418	689	0.60
418	917	0.53
418	510	0.74
418	632	0.68
418	889	0.25
418	862	0.29
419	736	0.84
419	492	0.82
419	620	0.45
420	677	0.35
420	904	0.13
420	489	0.38
420	884	0.90
420	477	0.93
421	807	0.26
421	428	0.03
421	590	0.67
421	560	0.64
421	922	0.87
422	480	0.19
422	486	0.05
422	794	0.76
422	607	0.58
423	613	0.11
423	776	0.66
423	680	0.47
423	755	0.61
423	756	0.80
423	628	0.86
423	638	0.77
423	575	0.79
424	905	0.53
424	493	0.97
424	463	0.58
424	466	0.21
424	815	0.39
424	894	0.23
425	617	0.32
425	825	0.57
426	768	0.42
426	579	0.17
426	726	0.98
426	877	0.68
426	853	0.87
426	854	0.13
426	732	0.89
426	767	0.97
427	646	0.63
427	720	0.15
427	984	0.03
428	851	0.27
428	922	0.03
429	565	0.46
429	925	0.07
430	566	0.25
430	605	0.15
430	925	0.37
431	718	0.97
431	498	0.21
432	640	0.11
432	562	0.22
432	923	0.70
432	861	0.37
432	606	0.46
433	838	0.63
433	520	0.15
433	686	0.08
433	975	0.96
434	512	0.04
434	452	0.23
434	669	0.31
434	926	0.33
434	829	0.92
434	446	0.39
435	986	0.32
435	701	0.79
436	576	0.65
436	982	0.95
436	819	0.31
436	853	0.68
436	726	0.83
436	475	0.77
436	861	0.12
437	641	0.45
437	772	0.19
437	549	0.73
437	501	0.47
437	630	0.20
437	440	0.84
437	597	0.50
438	962	0.02
438	625	0.66
438	474	0.87
438	891	0.32
438	604	0.20
438	765	0.98
439	465	0.30
439	599	0.51
439	573	0.18
440	651	0.38
440	630	0.94
441	896	0.03
441	516	0.27
441	941	0.67
441	816	0.23
441	786	0.82
441	531	0.74
441	600	0.11
441	538	0.81
441	895	0.80
442	740	0.58
442	620	0.67
442	492	0.00
442	849	0.64
442	890	0.60
442	666	0.27
443	706	0.89
443	679	0.82
443	458	0.85
443	555	0.09
443	624	0.85
444	515	0.48
444	551	0.39
444	651	0.66
444	912	0.22
444	978	0.26
444	967	0.45
444	700	0.73
445	897	0.29
445	885	0.82
445	571	0.48
446	669	0.92
446	452	0.72
446	518	0.74
446	829	0.04
446	926	0.11
447	743	0.66
448	993	0.76
449	455	0.11
450	930	0.65
450	453	0.72
450	744	0.95
450	914	0.72
450	574	0.81
450	735	0.71
451	504	0.60
451	507	0.87
451	581	0.62
452	669	0.56
452	926	0.74
452	829	0.82
453	737	0.85
453	930	0.09
453	744	0.02
453	914	0.12
453	574	0.12
453	735	0.65
454	676	0.17
454	777	0.29
454	916	0.49
455	665	0.39
455	947	0.96
455	517	0.16
455	471	0.39
456	551	0.63
456	524	0.91
456	749	0.84
456	723	0.68
457	900	0.87
457	878	0.10
457	692	0.34
457	508	1.00
458	624	0.09
458	706	0.08
458	555	0.89
458	685	0.40
458	976	0.19
459	495	0.52
459	857	0.75
459	783	0.73
460	982	0.52
460	487	0.34
460	469	0.08
460	694	0.83
461	865	0.24
461	869	0.28
461	774	0.43
461	712	0.33
461	843	0.84
461	654	0.10
461	710	0.40
461	983	0.08
461	671	0.31
462	642	0.97
462	875	0.65
462	595	0.33
463	553	0.78
463	493	0.51
463	466	0.14
463	533	0.09
463	539	0.90
463	894	0.99
464	866	0.81
464	547	0.43
464	903	0.63
464	532	0.89
464	573	0.92
464	607	0.89
465	903	0.72
465	599	0.31
465	573	0.96
466	905	0.81
466	493	0.60
466	533	0.98
466	894	0.08
467	520	0.02
467	911	0.17
467	787	0.20
467	792	0.24
467	954	0.34
467	703	1.00
468	709	0.11
468	615	0.75
468	948	0.41
468	505	0.08
469	768	0.25
469	579	0.76
469	982	0.81
469	487	0.31
469	726	0.96
470	934	0.05
470	844	0.06
470	748	0.97
470	759	0.15
470	858	0.11
470	603	0.52
471	995	0.23
471	517	0.26
471	839	0.22
471	558	0.76
471	885	0.23
471	665	0.73
471	571	0.30
472	783	0.95
472	958	0.07
472	729	0.84
472	955	0.04
473	996	0.14
473	846	0.85
473	495	0.62
473	817	0.48
473	915	0.12
473	879	0.27
474	962	0.31
474	625	0.59
474	891	0.23
474	604	0.03
474	765	0.91
475	576	0.47
475	819	0.09
475	861	0.11
476	900	0.63
476	873	0.18
476	529	0.10
476	691	0.55
476	612	0.01
477	745	0.16
477	525	0.91
478	705	0.06
478	920	0.60
478	764	0.94
478	797	0.22
479	906	0.96
479	622	0.36
479	698	0.52
480	486	0.02
480	794	0.72
481	672	0.19
481	865	0.18
481	869	0.41
481	710	0.52
481	654	0.99
481	923	0.72
481	606	0.03
481	671	0.35
482	969	0.08
482	913	0.15
482	949	0.02
482	823	0.17
482	636	0.28
483	701	0.34
484	714	0.73
484	955	0.28
485	608	0.15
485	781	0.65
485	526	0.02
485	910	0.18
485	667	0.30
485	629	0.50
486	607	0.28
488	596	0.90
488	799	0.76
489	867	0.73
489	677	0.60
489	904	0.95
489	747	0.46
489	814	0.67
489	690	0.11
489	884	0.44
489	927	0.80
490	504	0.69
490	507	0.08
490	509	0.47
491	616	0.52
491	617	0.77
491	494	0.64
491	499	0.39
491	822	0.46
491	503	0.75
491	572	0.62
491	863	0.20
492	736	0.39
492	620	0.72
493	905	0.78
493	815	0.60
493	894	0.35
494	519	0.99
494	668	0.72
494	658	0.56
494	572	0.82
495	996	0.52
495	846	0.11
495	879	0.53
496	739	0.45
496	525	0.69
496	881	0.74
497	550	0.59
497	742	0.74
498	833	0.43
498	806	0.96
498	718	0.42
498	601	0.11
498	766	0.59
499	775	0.71
499	616	0.56
499	504	0.31
500	809	0.40
500	909	0.85
500	557	0.44
501	641	0.44
501	747	0.41
501	597	0.09
501	927	0.17
502	856	0.17
502	771	0.07
503	673	0.85
503	617	0.09
503	822	0.60
503	506	0.22
503	702	0.84
503	863	0.67
504	616	0.25
504	507	0.49
505	948	0.55
505	615	0.87
506	673	0.90
506	617	0.74
506	822	0.82
506	702	0.34
506	863	0.21
507	656	0.75
507	509	0.86
508	869	0.79
508	554	0.48
508	843	0.42
508	878	0.06
508	778	0.04
509	775	0.00
510	933	0.85
510	747	0.07
510	751	0.07
510	689	0.91
510	980	0.48
510	917	0.87
510	567	0.56
510	632	0.90
510	862	0.62
511	968	0.30
511	661	0.30
511	991	0.04
512	518	0.64
512	649	0.89
512	541	0.68
512	627	0.59
512	859	0.23
512	669	0.24
512	926	0.46
513	738	0.31
513	804	0.79
513	713	0.49
513	533	0.96
513	553	0.66
513	539	0.57
514	518	0.99
514	561	0.79
514	627	0.09
514	820	0.35
514	602	0.16
514	859	0.82
515	707	0.03
515	912	0.96
515	978	0.30
515	723	0.06
515	660	0.19
515	700	0.70
515	543	0.38
516	896	0.26
516	796	0.36
516	848	0.64
516	786	0.07
516	531	0.90
516	600	0.50
516	538	0.10
516	892	0.78
516	895	0.37
517	995	0.75
517	885	0.42
517	665	0.03
518	627	0.33
518	820	0.80
518	859	0.41
518	926	0.80
519	572	0.24
519	658	0.37
519	668	0.63
520	546	0.65
520	686	0.93
520	911	0.48
520	792	0.81
520	574	0.20
520	703	0.05
521	992	0.87
521	902	0.31
521	812	0.41
521	977	0.83
521	790	0.91
521	988	0.48
522	593	0.09
522	886	0.37
522	763	0.00
523	649	0.43
523	561	0.78
523	859	0.06
524	551	0.89
524	749	0.51
524	723	0.97
525	835	0.26
525	881	0.39
525	739	0.34
526	608	0.27
526	781	0.32
526	910	0.77
526	629	0.43
526	667	0.65
527	803	0.74
527	999	0.63
527	936	0.99
527	808	0.16
527	789	0.60
528	994	0.48
528	906	0.57
528	845	0.74
528	622	0.16
528	734	0.08
529	900	0.23
529	873	0.33
529	720	0.57
529	612	0.02
530	644	0.73
530	656	0.72
531	896	0.01
531	941	0.21
531	816	0.18
531	600	0.14
531	538	0.72
531	828	0.90
532	866	0.28
532	547	0.29
532	903	0.02
532	599	0.32
532	573	0.04
533	713	0.21
533	684	0.72
533	553	0.61
533	539	0.99
533	894	0.93
534	578	0.32
534	717	0.29
534	821	0.67
535	544	0.18
535	681	0.32
535	842	0.11
535	856	0.16
535	569	0.79
536	906	0.14
536	698	0.16
537	834	0.07
537	937	0.68
537	976	0.83
537	887	0.80
537	568	0.78
538	896	0.70
538	619	0.79
538	941	0.90
538	816	0.13
538	786	0.40
